다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6412482,2018032,1174010900,11740004,서울특별시,서울특별시 강동구 천호동,7,8,0,1,7,0,127.1239143,37.53995676,"{""type"":""Polygon"",""coordinates"":[[[127.12617816,37.53996395],[127.12616876,37.54012104],[127.12614220,37.54027688],[127.12609869,37.54043028],[127.12603855,37.54058008],[127.12596225,37.54072513],[127.12587035,37.54086433],[127.12576358,37.54099663],[127.12564272,37.54112102],[127.12550871,37.54123654],[127.12536257,37.54134233],[127.12520540,37.54143756],[127.12503841,37.54152153],[127.12486286,37.54159359],[127.12468009,37.54165319],[127.12449150,37.54169989],[127.12429851,37.54173331],[127.12410259,37.54175322],[127.12390525,37.54175945],[127.12370797,37.54175196],[127.12351226,37.54173081],[127.12331961,37.54169615],[127.12313149,37.54164826],[127.12294933,37.54158750],[127.12277451,37.54151432],[127.12260837,37.54142929],[127.12245216,37.54133306],[127.12230708,37.54122634],[127.12217424,37.54110997],[127.12205464,37.54098482],[127.12194919,37.54085184],[127.12185870,37.54071206],[127.12178386,37.54056652],[127.12172523,37.54041635],[127.12168326,37.54026268],[127.12165827,37.54010667],[127.12165045,37.53994953],[127.12165985,37.53979245],[127.12168642,37.53963661],[127.12172994,37.53948321],[127.12179009,37.53933342],[127.12186640,37.53918837],[127.12195830,37.53904916],[127.12206508,37.53891687],[127.12218593,37.53879249],[127.12231994,37.53867697],[127.12246609,37.53857119],[127.12262325,37.53847595],[127.12279024,37.53839199],[127.12296578,37.53831993],[127.12314854,37.53826033],[127.12333713,37.53821364],[127.12353011,37.53818022],[127.12372602,37.53816031],[127.12392335,37.53815408],[127.12412062,37.53816157],[127.12431632,37.53818272],[127.12450896,37.53821737],[127.12469708,37.53826526],[127.12487923,37.53832602],[127.12505405,37.53839919],[127.12522019,37.53848422],[127.12537639,37.53858046],[127.12552146,37.53868716],[127.12565431,37.53880353],[127.12577391,37.53892868],[127.12587936,37.53906165],[127.12596986,37.53920144],[127.12604471,37.53934697],[127.12610335,37.53949714],[127.12614533,37.53965081],[127.12617033,37.53980681],[127.12617816,37.53996395]]]}"
6412481,2018032,1174010200,11740005,서울특별시,서울특별시 강동구 고덕동,4,4,1,1,2,0,127.1711962,37.55783261,"{""type"":""Polygon"",""coordinates"":[[[127.17346061,37.55783890],[127.17345130,37.55799599],[127.17342484,37.55815183],[127.17338141,37.55830525],[127.17332135,37.55845507],[127.17324512,37.55860016],[127.17315330,37.55873940],[127.17304658,37.55887174],[127.17292577,37.55899617],[127.17279180,37.55911175],[127.17264569,37.55921759],[127.17248855,37.55931289],[127.17232157,37.55939693],[127.17214602,37.55946906],[127.17196325,37.55952873],[127.17177463,37.55957550],[127.17158162,37.55960900],[127.17138567,37.55962899],[127.17118828,37.55963530],[127.17099095,37.55962789],[127.17079518,37.55960681],[127.17060246,37.55957224],[127.17041427,37.55952442],[127.17023202,37.55946373],[127.17005711,37.55939062],[127.16989087,37.55930566],[127.16973457,37.55920949],[127.16958939,37.55910283],[127.16945644,37.55898651],[127.16933674,37.55886141],[127.16923118,37.55872848],[127.16914058,37.55858872],[127.16906563,37.55844322],[127.16900689,37.55829307],[127.16896481,37.55813941],[127.16893971,37.55798342],[127.16893179,37.55782628],[127.16894110,37.55766919],[127.16896758,37.55751335],[127.16901101,37.55735993],[127.16907108,37.55721011],[127.16914732,37.55706503],[127.16923915,37.55692579],[127.16934587,37.55679345],[127.16946668,37.55666902],[127.16960065,37.55655345],[127.16974676,37.55644761],[127.16990390,37.55635231],[127.17007088,37.55626828],[127.17024642,37.55619615],[127.17042919,37.55613648],[127.17061779,37.55608972],[127.17081080,37.55605622],[127.17100674,37.55603623],[127.17120412,37.55602992],[127.17140144,37.55603733],[127.17159720,37.55605840],[127.17178991,37.55609298],[127.17197810,37.55614079],[127.17216034,37.55620148],[127.17233524,37.55627459],[127.17250147,37.55635955],[127.17265777,37.55645572],[127.17280295,37.55656237],[127.17293590,37.55667868],[127.17305561,37.55680378],[127.17316117,37.55693671],[127.17325178,37.55707646],[127.17332674,37.55722196],[127.17338549,37.55737211],[127.17342757,37.55752577],[127.17345268,37.55768176],[127.17346061,37.55783890]]]}"
6412483,2018032,1174010700,11740006,서울특별시,서울특별시 강동구 암사동,4,5,0,1,4,0,127.1352692,37.55186933,"{""type"":""Polygon"",""coordinates"":[[[127.13753345,37.55187631],[127.13752407,37.55203339],[127.13749753,37.55218923],[127.13745404,37.55234264],[127.13739391,37.55249244],[127.13731762,37.55263750],[127.13722573,37.55277671],[127.13711895,37.55290902],[127.13699810,37.55303342],[127.13686409,37.55314896],[127.13671794,37.55325475],[127.13656076,37.55335001],[127.13639375,37.55343399],[127.13621819,37.55350607],[127.13603540,37.55356569],[127.13584678,37.55361240],[127.13565376,37.55364584],[127.13545782,37.55366576],[127.13526044,37.55367201],[127.13506313,37.55366454],[127.13486739,37.55364341],[127.13467470,37.55360878],[127.13448655,37.55356090],[127.13430434,37.55350016],[127.13412949,37.55342700],[127.13396330,37.55334198],[127.13380706,37.55324576],[127.13366194,37.55313906],[127.13352906,37.55302270],[127.13340942,37.55289756],[127.13330394,37.55276460],[127.13321342,37.55262482],[127.13313854,37.55247929],[127.13307987,37.55232913],[127.13303787,37.55217546],[127.13301285,37.55201946],[127.13300501,37.55186232],[127.13301440,37.55170523],[127.13304094,37.55154939],[127.13308445,37.55139599],[127.13314458,37.55124619],[127.13322088,37.55110113],[127.13331277,37.55096192],[127.13341955,37.55082961],[127.13354041,37.55070522],[127.13367442,37.55058969],[127.13382057,37.55048390],[127.13397775,37.55038865],[127.13414475,37.55030466],[127.13432031,37.55023259],[127.13450309,37.55017297],[127.13469170,37.55012627],[127.13488471,37.55009282],[127.13508064,37.55007290],[127.13527801,37.55006665],[127.13547531,37.55007412],[127.13567105,37.55009525],[127.13586372,37.55012989],[127.13605187,37.55017776],[127.13623407,37.55023850],[127.13640892,37.55031166],[127.13657510,37.55039667],[127.13673134,37.55049289],[127.13687646,37.55059958],[127.13700934,37.55071594],[127.13712898,37.55084107],[127.13723447,37.55097403],[127.13732500,37.55111381],[127.13739988,37.55125933],[127.13745856,37.55140950],[127.13750056,37.55156317],[127.13752559,37.55171917],[127.13753345,37.55187631]]]}"
6411741,2018032,1174010200,11740007,서울특별시,서울특별시 강동구 고덕동,4,4,0,1,2,1,127.1519922,37.55720747,"{""type"":""Polygon"",""coordinates"":[[[127.15425660,37.55721412],[127.15424726,37.55737121],[127.15422075,37.55752705],[127.15417729,37.55768046],[127.15411719,37.55783027],[127.15404092,37.55797534],[127.15394906,37.55811457],[127.15384231,37.55824689],[127.15372147,37.55837131],[127.15358748,37.55848686],[127.15344134,37.55859268],[127.15328417,37.55868796],[127.15311717,37.55877197],[127.15294161,37.55884407],[127.15275882,37.55890371],[127.15257020,37.55895045],[127.15237717,37.55898392],[127.15218122,37.55900387],[127.15198383,37.55901015],[127.15178651,37.55900271],[127.15159074,37.55898160],[127.15139804,37.55894699],[127.15120986,37.55889915],[127.15102763,37.55883843],[127.15085274,37.55876529],[127.15068653,37.55868030],[127.15053025,37.55858410],[127.15038510,37.55847742],[127.15025218,37.55836108],[127.15013251,37.55823596],[127.15002699,37.55810301],[127.14993642,37.55796325],[127.14986151,37.55781773],[127.14980281,37.55766757],[127.14976077,37.55751390],[127.14973571,37.55735791],[127.14972783,37.55720077],[127.14973719,37.55704368],[127.14976370,37.55688784],[127.14980717,37.55673443],[127.14986728,37.55658462],[127.14994355,37.55643955],[127.15003542,37.55630033],[127.15014218,37.55616801],[127.15026301,37.55604360],[127.15039701,37.55592805],[127.15054315,37.55582223],[127.15070031,37.55572696],[127.15086731,37.55564295],[127.15104287,37.55557085],[127.15122565,37.55551121],[127.15141426,37.55546448],[127.15160728,37.55543101],[127.15180322,37.55541106],[127.15200060,37.55540478],[127.15219792,37.55541222],[127.15239367,37.55543333],[127.15258637,37.55546793],[127.15277454,37.55551578],[127.15295676,37.55557650],[127.15313165,37.55564963],[127.15329786,37.55573461],[127.15345413,37.55583081],[127.15359928,37.55593748],[127.15373220,37.55605382],[127.15385188,37.55617894],[127.15395740,37.55631189],[127.15404797,37.55645165],[127.15412289,37.55659716],[127.15418160,37.55674732],[127.15422365,37.55690098],[127.15424871,37.55705698],[127.15425660,37.55721412]]]}"
6411703,2018032,2623010100,26230001,부산광역시 부산진구1,부산광역시 부산진구 양정동,4,4,1,1,1,1,129.0658092,35.17490358,"{""type"":""Polygon"",""coordinates"":[[[129.06800481,35.17487517],[129.06799947,35.17503240],[129.06797747,35.17518865],[129.06793896,35.17534273],[129.06788424,35.17549346],[129.06781373,35.17563971],[129.06772797,35.17578036],[129.06762760,35.17591433],[129.06751339,35.17604061],[129.06738621,35.17615824],[129.06724703,35.17626632],[129.06709690,35.17636402],[129.06693698,35.17645061],[129.06676847,35.17652543],[129.06659266,35.17658791],[129.06641088,35.17663756],[129.06622453,35.17667402],[129.06603502,35.17669700],[129.06584379,35.17670634],[129.06565229,35.17670195],[129.06546199,35.17668388],[129.06527433,35.17665226],[129.06509075,35.17660733],[129.06491263,35.17654943],[129.06474133,35.17647900],[129.06457816,35.17639659],[129.06442437,35.17630281],[129.06428111,35.17619839],[129.06414948,35.17608411],[129.06403049,35.17596084],[129.06392503,35.17582953],[129.06383391,35.17569117],[129.06375783,35.17554682],[129.06369736,35.17539757],[129.06365296,35.17524456],[129.06362497,35.17508896],[129.06361361,35.17493195],[129.06361895,35.17477472],[129.06364097,35.17461847],[129.06367948,35.17446439],[129.06373421,35.17431366],[129.06380472,35.17416741],[129.06389050,35.17402677],[129.06399087,35.17389280],[129.06410508,35.17376652],[129.06423226,35.17364890],[129.06437144,35.17354082],[129.06452157,35.17344312],[129.06468149,35.17335653],[129.06484999,35.17328171],[129.06502580,35.17321924],[129.06520756,35.17316959],[129.06539391,35.17313313],[129.06558341,35.17311015],[129.06577464,35.17310082],[129.06596612,35.17310520],[129.06615642,35.17312327],[129.06634407,35.17315490],[129.06652765,35.17319983],[129.06670576,35.17325772],[129.06687705,35.17332814],[129.06704021,35.17341055],[129.06719401,35.17350433],[129.06733726,35.17360875],[129.06746889,35.17372303],[129.06758789,35.17384629],[129.06769335,35.17397760],[129.06778447,35.17411595],[129.06786056,35.17426030],[129.06792104,35.17440955],[129.06796544,35.17456256],[129.06799344,35.17471816],[129.06800481,35.17487517]]]}"
6412485,2018032,2626010700,26260001,부산광역시 동래구1,부산광역시 동래구 명륜동,7,8,0,5,3,0,129.0781612,35.20424681,"{""type"":""Polygon"",""coordinates"":[[[129.08035761,35.20421816],[129.08035229,35.20437539],[129.08033030,35.20453164],[129.08029181,35.20468572],[129.08023710,35.20483646],[129.08016658,35.20498271],[129.08008081,35.20512337],[129.07998043,35.20525735],[129.07986620,35.20538364],[129.07973899,35.20550128],[129.07959978,35.20560938],[129.07944962,35.20570710],[129.07928965,35.20579371],[129.07912109,35.20586854],[129.07894523,35.20593104],[129.07876340,35.20598071],[129.07857699,35.20601719],[129.07838741,35.20604019],[129.07819612,35.20604955],[129.07800455,35.20604519],[129.07781418,35.20602713],[129.07762645,35.20599553],[129.07744279,35.20595062],[129.07726460,35.20589275],[129.07709323,35.20582234],[129.07692999,35.20573995],[129.07677612,35.20564619],[129.07663280,35.20554178],[129.07650110,35.20542751],[129.07638205,35.20530426],[129.07627653,35.20517296],[129.07618536,35.20503462],[129.07610922,35.20489027],[129.07604871,35.20474103],[129.07600427,35.20458803],[129.07597624,35.20443243],[129.07596485,35.20427542],[129.07597017,35.20411819],[129.07599217,35.20396195],[129.07603067,35.20380786],[129.07608539,35.20365712],[129.07615591,35.20351087],[129.07624169,35.20337022],[129.07634207,35.20323624],[129.07645630,35.20310995],[129.07658351,35.20299231],[129.07672272,35.20288423],[129.07687288,35.20278651],[129.07703285,35.20269990],[129.07720140,35.20262507],[129.07737726,35.20256258],[129.07755908,35.20251290],[129.07774549,35.20247643],[129.07793506,35.20245342],[129.07812634,35.20244407],[129.07831790,35.20244843],[129.07850826,35.20246648],[129.07869599,35.20249808],[129.07887964,35.20254299],[129.07905782,35.20260087],[129.07922919,35.20267127],[129.07939242,35.20275366],[129.07954629,35.20284742],[129.07968961,35.20295182],[129.07982130,35.20306609],[129.07994036,35.20318933],[129.08004588,35.20332063],[129.08013706,35.20345897],[129.08021320,35.20360331],[129.08027373,35.20375255],[129.08031817,35.20390555],[129.08034620,35.20406115],[129.08035761,35.20421816]]]}"
6411460,2018032,2626010600,26260002,부산광역시 동래구2,부산광역시 동래구 수안동,5,5,0,1,4,0,129.0937816,35.19442162,"{""type"":""Polygon"",""coordinates"":[[[129.09597765,35.19439269],[129.09597237,35.19454992],[129.09595041,35.19470617],[129.09591195,35.19486026],[129.09585727,35.19501101],[129.09578680,35.19515727],[129.09570106,35.19529794],[129.09560071,35.19543193],[129.09548652,35.19555824],[129.09535936,35.19567589],[129.09522018,35.19578400],[129.09507006,35.19588175],[129.09491012,35.19596837],[129.09474160,35.19604323],[129.09456577,35.19610575],[129.09438398,35.19615544],[129.09419759,35.19619195],[129.09400804,35.19621497],[129.09381677,35.19622435],[129.09362523,35.19622001],[129.09343488,35.19620199],[129.09324717,35.19617041],[129.09306352,35.19612552],[129.09288534,35.19606767],[129.09271398,35.19599728],[129.09255075,35.19591491],[129.09239688,35.19582117],[129.09225356,35.19571678],[129.09212186,35.19560253],[129.09200279,35.19547930],[129.09189726,35.19534801],[129.09180608,35.19520968],[129.09172993,35.19506534],[129.09166939,35.19491611],[129.09162492,35.19476312],[129.09159688,35.19460752],[129.09158545,35.19445051],[129.09159075,35.19429329],[129.09161271,35.19413703],[129.09165118,35.19398295],[129.09170587,35.19383220],[129.09177635,35.19368594],[129.09186209,35.19354528],[129.09196244,35.19341129],[129.09207663,35.19328498],[129.09220380,35.19316733],[129.09234298,35.19305922],[129.09249310,35.19296149],[129.09265303,35.19287486],[129.09282154,35.19280001],[129.09299737,35.19273750],[129.09317916,35.19268780],[129.09336553,35.19265130],[129.09355507,35.19262827],[129.09374634,35.19261889],[129.09393787,35.19262323],[129.09412821,35.19264126],[129.09431592,35.19267284],[129.09449956,35.19271772],[129.09467773,35.19277557],[129.09484908,35.19284595],[129.09501231,35.19292833],[129.09516618,35.19302206],[129.09530950,35.19312645],[129.09544120,35.19324069],[129.09556027,35.19336393],[129.09566580,35.19349521],[129.09575699,35.19363354],[129.09583315,35.19377787],[129.09589369,35.19392710],[129.09593816,35.19408009],[129.09596622,35.19423569],[129.09597765,35.19439269]]]}"
6411711,2018032,2626010900,26260003,부산광역시 동래구3,부산광역시 동래구 사직동,4,4,0,2,2,0,129.0779399,35.19973849,"{""type"":""Polygon"",""coordinates"":[[[129.08013616,35.19970984],[129.08013084,35.19986707],[129.08010886,35.20002332],[129.08007036,35.20017740],[129.08001565,35.20032814],[129.07994514,35.20047440],[129.07985937,35.20061505],[129.07975899,35.20074904],[129.07964477,35.20087533],[129.07951757,35.20099297],[129.07937837,35.20110106],[129.07922821,35.20119878],[129.07906825,35.20128539],[129.07889971,35.20136023],[129.07872385,35.20142272],[129.07854203,35.20147239],[129.07835563,35.20150887],[129.07816606,35.20153188],[129.07797478,35.20154123],[129.07778322,35.20153686],[129.07759286,35.20151881],[129.07740514,35.20148721],[129.07722149,35.20144230],[129.07704331,35.20138442],[129.07687195,35.20131402],[129.07670872,35.20123162],[129.07655487,35.20113786],[129.07641155,35.20103345],[129.07627986,35.20091919],[129.07616081,35.20079593],[129.07605530,35.20066464],[129.07596413,35.20052629],[129.07588800,35.20038194],[129.07582749,35.20023270],[129.07578305,35.20007970],[129.07575503,35.19992410],[129.07574364,35.19976709],[129.07574896,35.19960987],[129.07577096,35.19945362],[129.07580946,35.19929954],[129.07586418,35.19914880],[129.07593469,35.19900254],[129.07602047,35.19886189],[129.07612085,35.19872791],[129.07623508,35.19860162],[129.07636228,35.19848399],[129.07650148,35.19837590],[129.07665163,35.19827818],[129.07681159,35.19819157],[129.07698013,35.19811674],[129.07715598,35.19805425],[129.07733779,35.19800458],[129.07752419,35.19796810],[129.07771375,35.19794510],[129.07790503,35.19793574],[129.07809657,35.19794011],[129.07828692,35.19795816],[129.07847464,35.19798976],[129.07865828,35.19803467],[129.07883646,35.19809255],[129.07900781,35.19816295],[129.07917103,35.19824534],[129.07932489,35.19833910],[129.07946821,35.19844351],[129.07959989,35.19855777],[129.07971894,35.19868102],[129.07982446,35.19881231],[129.07991563,35.19895066],[129.07999176,35.19909500],[129.08005228,35.19924424],[129.08009673,35.19939724],[129.08012475,35.19955283],[129.08013616,35.19970984]]]}"
6411665,2018032,2626010600,26260004,부산광역시 동래구4,부산광역시 동래구 수안동,4,4,0,1,3,0,129.0831827,35.20189428,"{""type"":""Polygon"",""coordinates"":[[[129.08537900,35.20186554],[129.08537370,35.20202277],[129.08535172,35.20217902],[129.08531323,35.20233310],[129.08525853,35.20248385],[129.08518803,35.20263010],[129.08510227,35.20277076],[129.08500190,35.20290475],[129.08488768,35.20303104],[129.08476049,35.20314869],[129.08462128,35.20325679],[129.08447113,35.20335452],[129.08431118,35.20344113],[129.08414263,35.20351597],[129.08396678,35.20357847],[129.08378495,35.20362816],[129.08359855,35.20366464],[129.08340898,35.20368766],[129.08321769,35.20369702],[129.08302613,35.20369266],[129.08283576,35.20367462],[129.08264804,35.20364303],[129.08246438,35.20359812],[129.08228619,35.20354025],[129.08211482,35.20346986],[129.08195158,35.20338747],[129.08179771,35.20329371],[129.08165439,35.20318931],[129.08152269,35.20307505],[129.08140363,35.20295181],[129.08129811,35.20282051],[129.08120693,35.20268217],[129.08113079,35.20253783],[129.08107026,35.20238859],[129.08102582,35.20223559],[129.08099778,35.20207999],[129.08098638,35.20192299],[129.08099169,35.20176576],[129.08101368,35.20160951],[129.08105217,35.20145542],[129.08110688,35.20130468],[129.08117739,35.20115843],[129.08126316,35.20101777],[129.08136353,35.20088379],[129.08147775,35.20075750],[129.08160495,35.20063985],[129.08174415,35.20053176],[129.08189430,35.20043403],[129.08205426,35.20034742],[129.08222280,35.20027258],[129.08239865,35.20021008],[129.08258046,35.20016040],[129.08276686,35.20012392],[129.08295642,35.20010091],[129.08314770,35.20009154],[129.08333925,35.20009590],[129.08352961,35.20011394],[129.08371733,35.20014554],[129.08390098,35.20019044],[129.08407916,35.20024831],[129.08425052,35.20031870],[129.08441376,35.20040109],[129.08456762,35.20049483],[129.08471095,35.20059924],[129.08484265,35.20071349],[129.08496171,35.20083673],[129.08506724,35.20096802],[129.08515842,35.20110636],[129.08523456,35.20125070],[129.08529510,35.20139994],[129.08533955,35.20155294],[129.08536759,35.20170853],[129.08537900,35.20186554]]]}"
6411362,2018032,2629010600,26290001,부산광역시 남구1,부산광역시 남구 대연동,5,6,0,3,3,0,129.1031918,35.13875615,"{""type"":""Polygon"",""coordinates"":[[[129.10538635,35.13872709],[129.10538108,35.13888431],[129.10535915,35.13904057],[129.10532073,35.13919466],[129.10526610,35.13934541],[129.10519569,35.13949168],[129.10511003,35.13963235],[129.10500976,35.13976635],[129.10489566,35.13989267],[129.10476859,35.14001033],[129.10462952,35.14011845],[129.10447951,35.14021620],[129.10431969,35.14030284],[129.10415129,35.14037770],[129.10397559,35.14044023],[129.10379392,35.14048994],[129.10360767,35.14052645],[129.10341825,35.14054949],[129.10322711,35.14055888],[129.10303570,35.14055455],[129.10284548,35.14053654],[129.10265789,35.14050497],[129.10247437,35.14046010],[129.10229631,35.14040225],[129.10212506,35.14033188],[129.10196193,35.14024951],[129.10180816,35.14015578],[129.10166492,35.14005140],[129.10153330,35.13993716],[129.10141431,35.13981393],[129.10130884,35.13968265],[129.10121770,35.13954432],[129.10114159,35.13939999],[129.10108108,35.13925076],[129.10103664,35.13909777],[129.10100859,35.13894217],[129.10099716,35.13878517],[129.10100244,35.13862794],[129.10102437,35.13847168],[129.10106281,35.13831759],[129.10111744,35.13816684],[129.10118786,35.13802058],[129.10127353,35.13787991],[129.10137380,35.13774591],[129.10148790,35.13761960],[129.10161497,35.13750194],[129.10175404,35.13739382],[129.10190406,35.13729608],[129.10206387,35.13720944],[129.10223226,35.13713458],[129.10240796,35.13707205],[129.10258962,35.13702235],[129.10277587,35.13698584],[129.10296527,35.13696280],[129.10315641,35.13695341],[129.10334781,35.13695774],[129.10353802,35.13697575],[129.10372560,35.13700732],[129.10390912,35.13705219],[129.10408718,35.13711003],[129.10425842,35.13718040],[129.10442154,35.13726277],[129.10457531,35.13735649],[129.10471855,35.13746087],[129.10485016,35.13757511],[129.10496916,35.13769834],[129.10507463,35.13782961],[129.10516577,35.13796794],[129.10524189,35.13811227],[129.10530241,35.13826149],[129.10534686,35.13841449],[129.10537491,35.13857008],[129.10538635,35.13872709]]]}"
6411477,2018032,2632010500,26320001,부산광역시 북구1,부산광역시 북구 구포동,3,3,2,1,0,0,128.9908041,35.19680543,"{""type"":""Polygon"",""coordinates"":[[[128.99300035,35.19677836],[128.99299487,35.19693559],[128.99297271,35.19709183],[128.99293405,35.19724589],[128.99287918,35.19739660],[128.99280852,35.19754280],[128.99272260,35.19768340],[128.99262208,35.19781731],[128.99250772,35.19794353],[128.99238040,35.19806108],[128.99224108,35.19816907],[128.99209082,35.19826669],[128.99193077,35.19835319],[128.99176214,35.19842790],[128.99158623,35.19849027],[128.99140436,35.19853981],[128.99121792,35.19857616],[128.99102833,35.19859903],[128.99083703,35.19860824],[128.99064548,35.19860374],[128.99045514,35.19858555],[128.99026746,35.19855381],[128.99008386,35.19850877],[128.98990574,35.19845076],[128.98973446,35.19838023],[128.98957132,35.19829771],[128.98941756,35.19820384],[128.98927436,35.19809933],[128.98914280,35.19798496],[128.98902388,35.19786162],[128.98891851,35.19773024],[128.98882749,35.19759183],[128.98875152,35.19744742],[128.98869116,35.19729813],[128.98864689,35.19714510],[128.98861904,35.19698947],[128.98860781,35.19683245],[128.98861330,35.19667522],[128.98863547,35.19651899],[128.98867413,35.19636493],[128.98872901,35.19621422],[128.98879968,35.19606802],[128.98888561,35.19592742],[128.98898613,35.19579351],[128.98910049,35.19566730],[128.98922781,35.19554975],[128.98936714,35.19544176],[128.98951739,35.19534415],[128.98967744,35.19525766],[128.98984606,35.19518294],[128.99002197,35.19512058],[128.99020384,35.19507104],[128.99039027,35.19503469],[128.99057985,35.19501183],[128.99077114,35.19500261],[128.99096268,35.19500711],[128.99115301,35.19502530],[128.99134069,35.19505704],[128.99152428,35.19510208],[128.99170239,35.19516009],[128.99187367,35.19523062],[128.99203680,35.19531313],[128.99219056,35.19540700],[128.99233376,35.19551151],[128.99246532,35.19562587],[128.99258424,35.19574921],[128.99268961,35.19588058],[128.99278064,35.19601900],[128.99285662,35.19616340],[128.99291698,35.19631268],[128.99296125,35.19646572],[128.99298912,35.19662134],[128.99300035,35.19677836]]]}"
6411689,2018032,2635010300,26350001,부산광역시 해운대구1,부산광역시 해운대구 반여동,5,5,0,2,3,0,129.1204543,35.20447555,"{""type"":""Polygon"",""coordinates"":[[[129.12265064,35.20444613],[129.12264540,35.20460336],[129.12262350,35.20475961],[129.12258508,35.20491371],[129.12253045,35.20506446],[129.12246001,35.20521074],[129.12237431,35.20535142],[129.12227400,35.20548544],[129.12215984,35.20561177],[129.12203270,35.20572945],[129.12189354,35.20583759],[129.12174343,35.20593537],[129.12158351,35.20602203],[129.12141500,35.20609692],[129.12123917,35.20615948],[129.12105737,35.20620922],[129.12087097,35.20624576],[129.12068141,35.20626883],[129.12049012,35.20627825],[129.12029856,35.20627396],[129.12010818,35.20625597],[129.11992043,35.20622444],[129.11973675,35.20617959],[129.11955853,35.20612178],[129.11938713,35.20605143],[129.11922385,35.20596910],[129.11906993,35.20587539],[129.11892656,35.20577103],[129.11879480,35.20565682],[129.11867568,35.20553361],[129.11857010,35.20540235],[129.11847886,35.20526404],[129.11840265,35.20511972],[129.11834205,35.20497050],[129.11829754,35.20481752],[129.11826943,35.20466193],[129.11825796,35.20450493],[129.11826320,35.20434770],[129.11828511,35.20419145],[129.11832354,35.20403735],[129.11837818,35.20388660],[129.11844862,35.20374032],[129.11853432,35.20359964],[129.11863464,35.20346563],[129.11874880,35.20333930],[129.11887595,35.20322162],[129.11901510,35.20311349],[129.11916521,35.20301572],[129.11932513,35.20292906],[129.11949364,35.20285416],[129.11966946,35.20279161],[129.11985126,35.20274188],[129.12003764,35.20270534],[129.12022720,35.20268227],[129.12041848,35.20267285],[129.12061004,35.20267714],[129.12080041,35.20269513],[129.12098814,35.20272666],[129.12117182,35.20277150],[129.12135003,35.20282932],[129.12152143,35.20289966],[129.12168470,35.20298199],[129.12183861,35.20307569],[129.12198199,35.20318005],[129.12211374,35.20329426],[129.12223287,35.20341747],[129.12233845,35.20354872],[129.12242970,35.20368703],[129.12250591,35.20383134],[129.12256652,35.20398056],[129.12261104,35.20413354],[129.12263915,35.20428913],[129.12265064,35.20444613]]]}"
6412486,2018032,2641010900,26410001,부산광역시 금정구1,부산광역시 금정구 부곡동,4,4,1,2,0,1,129.08931,35.22645318,"{""type"":""Polygon"",""coordinates"":[[[129.09150694,35.22642431],[129.09150165,35.22658154],[129.09147968,35.22673779],[129.09144119,35.22689187],[129.09138649,35.22704262],[129.09131598,35.22718888],[129.09123021,35.22732954],[129.09112982,35.22746353],[129.09101558,35.22758984],[129.09088835,35.22770749],[129.09074912,35.22781559],[129.09059893,35.22791333],[129.09043893,35.22799996],[129.09027034,35.22807481],[129.09009444,35.22813732],[129.08991257,35.22818701],[129.08972611,35.22822351],[129.08953649,35.22824653],[129.08934514,35.22825591],[129.08915352,35.22825156],[129.08896310,35.22823353],[129.08877531,35.22820195],[129.08859160,35.22815705],[129.08841335,35.22809919],[129.08824192,35.22802881],[129.08807863,35.22794643],[129.08792471,35.22785269],[129.08778133,35.22774829],[129.08764958,35.22763404],[129.08753047,35.22751080],[129.08742491,35.22737952],[129.08733369,35.22724118],[129.08725751,35.22709684],[129.08719696,35.22694761],[129.08715249,35.22679461],[129.08712443,35.22663902],[129.08711301,35.22648201],[129.08711831,35.22632478],[129.08714029,35.22616853],[129.08717878,35.22601445],[129.08723349,35.22586371],[129.08730401,35.22571745],[129.08738979,35.22557679],[129.08749018,35.22544280],[129.08760443,35.22531650],[129.08773165,35.22519885],[129.08787089,35.22509075],[129.08802107,35.22499302],[129.08818107,35.22490640],[129.08834965,35.22483155],[129.08852555,35.22476904],[129.08870741,35.22471935],[129.08889386,35.22468285],[129.08908348,35.22465983],[129.08927482,35.22465046],[129.08946643,35.22465480],[129.08965684,35.22467283],[129.08984462,35.22470441],[129.09002833,35.22474930],[129.09020657,35.22480716],[129.09037799,35.22487755],[129.09054128,35.22495992],[129.09069520,35.22505366],[129.09083858,35.22515805],[129.09097033,35.22527230],[129.09108944,35.22539554],[129.09119500,35.22552682],[129.09128623,35.22566515],[129.09136241,35.22580949],[129.09142297,35.22595872],[129.09146745,35.22611171],[129.09149551,35.22626730],[129.09150694,35.22642431]]]}"
